"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","msrp_enabled","msrp_display_actual_price_type","gift_message_available","hco_addtocartlabel","hco_serviceprovideremail","hco_area","hco_serviceprovider","hco_perunit","hcnc_city","hco_serviceprovidermobile","monday_business_hrs_starts","monday_business_hrs_ends","tuesday_business_hrs_starts","tuesday_business_hrs_ends","wednesday_business_hrs_starts","wednesday_business_hrs_ends","thursday_business_hrs_starts","thursday_business_hrs_ends","friday_business_hrs_starts","friday_business_hrs_ends","saturday_business_hrs_starts","saturday_business_hrs_ends","sunday_business_hrs_starts","sunday_business_hrs_ends","booking_time_slot","buffer_period","booking_type","price","special_price","cost","msrp","status","is_recurring","visibility","tax_class_id","megnor_featured_product","hco_isservice","is_booking_product","is_one_slot_price","is_full_day_booking","description","short_description","meta_keyword","custom_layout_update","groupscatalog2_groups","hcolepd_trainingmaterial","booking_tier_prices","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","country_of_manufacture","weight","hco_city","hcohcdg_diagtype","hcohcdg_hospital","hcohcdg_diagcategory","hco_benefits","hco_otherinfo"
"admin","base","HCHU_checkups","virtual","3,19","HC12HU9","0","Basic Heart Check-up","","","/l/o/logo_1lucid.png","/l/o/logo_1lucid.png","/l/o/logo_1lucid.png","basic-heart-check-up","basic-heart-check-up.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","support@peoplehealth.in","Jayanagar","PeopleHealth","Per Test - Per Person","","9845112073","","","","","","","","","","","","","","","","","","4000.0000","","","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Experts believe that cardiovascular screening tests must begin at the age of 25 years and must be followed up yearly. The Basic Heart Checkup from LUCID is designed for young adults who want to stay in charge of their heart-health. A series of basic diagnostic tests, these aim to detect risk factors at an early stage.</p>
<p>Tests included in the Basic Heart Checkup plan include:</p>
<p>- ECG, Tread Mill Test and 2D Echo to check Heart Functioning</p>
<p>- Complete Blood Test, Blood Grouping, RH Typing, Blood Sugar Test</p>
<p>- Liver Function Test and Kidney Function Test</p>
<p>- Complete Urine Examination</p>
<p>- HIV and HBSAG</p>
<p>- Pulmonary Function Tests</p>
<p>For individuals who have test results that are less than ideal, a consultation with the cardiologist is also included with this health check-up.</p>","<p>Basic Heart Checkup offered by the LUCID Group consists of a series of diagnostic tests aimed to analyze your heart health. These screening tests can ensure that you are at no risk factor to serious heart diseases, or can also serve as a wake-up call for you to pay closer attention to your heart health.</p>
<p>The Basic Heart Checkup eliminates early risk factors so that your heart is healthy. Tests included are:</p>
<p>- Radiology Tests</p>
<p>- Complete Blood and Urine Analysis</p>
<p>- Heart, Liver and Kidney Check-up</p>
<p>A Cardiologist Consultation is also includedin the package.</p>","Heart checkup, healthcare, cardiologist, diagnosis, tests, lab, health, cardiac, heart","","[ USE DEFAULT ]","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-14 06:20:16","0.0000","1","0","0","1","1","0.0000","1","0","0","1","1","Basic Heart Check-up","0","virtual","","","","","Bangalore","","Lucid","Health Checks","","No"
"admin","base","HCHU_checkups","virtual","3,19","HC12HU10","0","Advanced Heart Check-up","","","/l/o/logo_1lucid_1.png","/l/o/logo_1lucid_1.png","/l/o/logo_1lucid_1.png","advanced-heart-check-up","advanced-heart-check-up.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","support@peoplehealth.in","Jayanagar","PeopleHealth","Per Test - Per Person","","9845112073","","","","","","","","","","","","","","","","","","14000.0000","","","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Regular cardiovascular screenings are very important because they help detect any risk factors to your heart health at an early stage. This ensures that risk factors can be reversed through lifestyle changes and pharmacotherapy before the risk factor can develop in to a cardiovascular disease.The Advanced Heart Checkup offers a series of diagnostic tests to assess an individual&rsquo;s heart health.</p>
<p>Tests included are:</p>
<p>- CT Scan of heart</p>
<p>- ECG</p>
<p>- Tread Mill Test</p>
<p>- 2D Echo</p>
<p>- Complete Blood Test</p>
<p>- Blood Grouping</p>
<p>- RH Typing</p>
<p>- Blood Sugar test</p>
<p>- Liver Function Test</p>
<p>- Complete Urine Examination</p>
<p>- Kidney Function Test</p>
<p>- HIV and HBSAG</p>
<p>- Pulmonary Function Tests</p>
<p>- Prostate Specific Antigen</p>
<p>If the tests come back with abnormal figures, Advanced Heart Checkup offers patients a chance to get a consultation with a cardiologist to discuss their health concerns and find suitable corrective measures to bring about a positive change their heart health</p>","<p>Yearly cardiac check-ups are the key to preventing cardiovascular diseases. Most common risk factors include high blood glucose levels, high blood pressure levels and high cholesterol levels. The Advanced Heart Checkup assesses an individual&rsquo;s risk factors through a series of screening tests especially designed to prevent and detect heart diseases.</p>
<p>The Advanced Heart Checkup includes:</p>
<p>- Radiology Tests such as scan of Whole Abdomen, X-Ray of Chest PA View</p>
<p>- Complete Blood Analysis</p>
<p>- Specialized tests to analyze Heart Functioning</p>
<p>Cardiologist Consultation</p>","people health, heart checkup, health checkup, healthcare, medical care, tests, ECG, cardiac, heart, diagnostic tests","","[ USE DEFAULT ]","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-14 06:19:31","0.0000","1","0","0","1","1","0.0000","1","0","0","1","1","Advanced Heart Check-up","0","virtual","","","","","Bangalore","","Lucid Hospital","Health Checks","","No"
"admin","base","HCHU_checkups","virtual","3,19","HC12HU11","0","Excel Diabetic Health Check","","","/d/o/download_1_.jpg","/d/o/download_1_.jpg","/d/o/download_1_.jpg","excel-diabetic-health-check","excel-diabetic-health-check.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","support@peoplehealth.in","Jayanagar","PeopleHealth","Per Test - Per Person","","9845112073","","","","","","","","","","","","","","","","","","4000.0000","","","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Diabetes is the number one health threat in our country, closely followed by heart diseases. One of the fastest growing diseases in the world, doctors believe that the root cause for the rise in diabetes lies behind an unhealthy lifestyle which leads to obesity. Therefore; to make sure that you are not on your way to becoming a Type II Diabetic, Excel Diabetic Health Checkup bring to you a series of diagnostic tests to detect the early symptoms of diabetes and then take necessary measures to reverse them.</p>
<p>This comprehensive Diabetic Health Checkup will determine whether your blood glucose levels are high or not through:</p>
<p>- Fasting Plasma Glucose test</p>
<p>- Oral glucose test</p>
<p>Should the tests confirm that you are pre-diabetic; specialists from ExcelCare Hospital will conduct further Liver and Kidney function tests to assess your overall physical health. Based on those results, the doctors can help you reverse these early symptoms of Diabetes Type II through corrective measures that will focus on a high nutritional diet and a highly effective workout regimen.</p>
<p>For those who are living with Diabetes Type II, this comprehensive health checkup offers a series of tests to ensure that the patient is healthy despite their pre-existing medical condition. Diabetes is closely linked to heart diseases, skin problems, dental problems and kidney failure. Hence these series of tests keep a close track on a Diabetic patient&rsquo;s overall health through:</p>
<p>- ECG and Echo cardiogram</p>
<p>- Treadmill Test (TMT)</p>
<p>- Ultrasound Abdomen and Pelvis</p>
<p>- Dental Consultation</p>
<p>Serum Electrolytes (Sodium, Potassium, Chloride), Uric Acid, Urine Micro albuminuria (Random)</p>","<p>Affecting 1 out of 5 Indians, Diabetes has become an epidemic in our country. Today Diabetes Type II doesn&rsquo;t just affect those who have a family history of Diabetes, but also those who lead an unhealthy lifestyle. Excel Diabetic Health Checkup is a complete diagnostic exam to assess an individual&rsquo;s risk to Diabetes Type II and find a suitable preventive or treatment plan.</p>
<p>The tests conducted under the Excel Diabetic Health Checkup include:</p>
<p>- Complete Blood test for Hemoglobin, RBC, Platelet count</p>
<p>- Glycosylated Hemoglobin (HbA1c)</p>
<p>- Fasting Lipid Profile</p>
<p>- Liver Function Test</p>
<p>- Kidney Function Test</p>","health checkup, healthcare, medical care, medicine, tests, lab, liver, kidney, diabetes, diabetic, glucose ","","[ USE DEFAULT ]","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-14 06:17:38","0.0000","1","0","0","1","1","0.0000","1","0","0","1","1","Excel Diabetic Health Check","0","virtual","","","","","Bangalore","","Excel Care Hospital","Health Checks","","No
"
"admin","base","HCHU_checkups","virtual","3,19","HC12HU12","0","Medihope Comprehensive Health Check - Women","","","/m/e/medihope_logo_1.jpg","/m/e/medihope_logo_1.jpg","/m/e/medihope_logo_1.jpg","medihope-comprehensive-health-check-women","medihope-comprehensive-health-check-women.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","support@peoplehealth.in","Jayanagar","PeopleHealth","Per Test - Per Person","","9845112073","","","","","","","","","","","","","","","","","","5500.0000","","","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Some say that women lead a busier life than their male counterparts, often juggling a full time career along with a balanced family life. As a result, women need regular health exams and screening tests to ensure that their health doesn&rsquo;t suffer as a consequence of their busy lifestyle. Medihope Comprehensive Health Checkup &ndash; Women is a complete health checkup offered by MediHope Super Specialty Hospital and Research Centre, aimed at helping women improve their health and lifestyle, hence improving their quality of life.</p>
<p>According to medical experts, women must be screened every year for:</p>
<p>- &nbsp;Breast and Cervical Cancer</p>
<p>- Diabetes</p>
<p>- Thyroid</p>
<p>- Osteoporosis</p>
<p>- High Blood Pressure</p>
<p>- Cholesterol</p>
<p>- Heart Diseases</p>
<p>- Kidney Diseases, along with UTI and STDs</p>
<p>- Dental Problems</p>
<p>- Viral Hepatitis</p>
<p>MediHope Comprehensive Health Checkup &ndash; Women offers all of the above mentioned diagnostic tests along with a consultation with a Gynaecologist as well as a Dietician in order to detect any medical problems early and find a suitable treatment plan coupled with lifestyle changes.</p>
<p>MediHope Super Specialty Hospital and Research Centre is considered to be one of the bestMulti - Specialty hospitals in the country. Their compliance with the highest medical standards, international guidelines and International Patient Service Protocols has earned them the trust of thousands of patients. Schedule an appointment with their health care providers today to discuss what screenings and exams you need and take charge of your health. After all, prevention is always better than cure.</p>","<p>Regular health exams and diagnostic tests are a must for any woman. Not only do these help detect any medical abnormalities at an early stage, they also ensure that chances for proper treatment and complete cure are increased. MediHope Comprehensive Health Checkup &ndash; Women is a complete health check up, specially designed for women.</p>
<p>The tests carried out under this comprehensive medical check-up include:</p>
<p>- Blood test</p>
<p>- Blood sugar test</p>
<p>- Thyroid profile</p>
<p>- Liver function test</p>
<p>- Lipid profile</p>
<p>- ECG</p>
<p>- Tread mill test</p>
<p>- Mammography</p>
<p>- Chest X-ray</p>
<p>- Urine test</p>
<p>- Kidney function test</p>
<p>- Dental consultation</p>
<p>- Dietician consultation</p>
<p>- Gynaecology consultation</p>
<p>- Extensive physical examination</p>
<p>These tests are provided by MediHope Super Specialty Hospital and Research Centre which is a state of art multi - specialty hospital that uses the most advanced medical technology from all around the world</p>","health checkup, healthcare, tests, heart, diagnosis, thyroid, sugar, cholesterol, calcium profile, kidney, liver, women, woman, complete health, health services","","[ USE DEFAULT ]","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-14 06:14:19","0.0000","1","0","0","1","1","0.0000","1","0","0","1","1","Medihope Comprehensive Health Check - Women","0","virtual","","","","","Bangalore","","Medihope Super Specialty Hospital and Research Centre","Health Checks","","No"
"admin","base","HCHU_checkups","virtual","3,19","HC12HU13","0","Medihope Advanced Cardiac Check-up","","","/m/e/medihope_logo_1_1.jpg","/m/e/medihope_logo_1_1.jpg","/m/e/medihope_logo_1_1.jpg","medihope-advanced-cardiac-check-up","medihope-advanced-cardiac-check-up.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","support@peoplehealth.in","Jayanagar","PeopleHealth","Per Test - Per Person","","9845112073","","","","","","","","","","","","","","","","","","10000.0000","","","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>A yearly cardiac checkup is vital for your health, especially if you are more at risk to cardiac diseases due to family history, poor diet or your hectic lifestyle. Medihope Advance Cardiac Care Checkup aims to help people stay heart healthy and our doctors work very closely with every individual to address their specific areas of risk.</p>
<p>Some of the advantages of Medihope Advance Cardiac Care Checkup are:</p>
<p>- A variety of tests are carried out to assess the patient&rsquo;s cardiac health. These include Coronary Angiogram, ECG, ECHO, TMT, C-reactive protein test, tests for Cholesterol, Triglycerides, HDL, VLDL and LDL</p>
<p>- The individual gets the opportunity to consult with a cardiologist from MediHope Super Specialty Hospital and Research Centre who will talk them through the test results and address any health concerns they may have. This gives a clearer idea to the patient about the positive changes they can make in their life to improve heart health</p>
<p>- Timely diagnosis of risk to heart diseases, so that preventive actions can be taken and a target specific treatment plan can begin at an early stage</p>
<p>MediHope Super Specialty Hospital and Research Centre is a state of art Multi - Specialty hospital designed and constructed using the most advanced medical technology, taken from all over the world. They strive to comply 100% with the highest medical standards like following the international guidelines and International Patient Service Protocols. 1.5 Tesla MRI, 64 slice spiral and Cardiac CT scan, Bone densitometry, Dialysis, Mammography</p>","<p>MediHope Super Specialty Hospital and Research Centre brings to you the Medihope Advance Cardiac Care Checkup to keep your heart healthy. Regular cardiac checkups are the key to reassess an individual&rsquo;s risk for various heart ailments.</p>
<p>The Medihope Advance Cardiac Care Checkup includes:</p>
<p>- Coronary Angiogram</p>
<p>- ECG</p>
<p>- ECHO</p>
<p>- TMT</p>
<p>- C-reactive Protein Test</p>
<p>- Tests for Cholesterol, Triglycerides, HDL, VLDL, LDL</p>
<p>Health package also includes a cardiologist consultancy to discuss any concerns based on the test results</p>","checkup, healthcare, medical, doctor, heart, TMT, ECG, master health, thyroid, tests, lab, cardiac care, healthcare, health services","","[ USE DEFAULT ]","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-14 06:08:19","0.0000","1","0","0","1","1","0.0000","1","0","0","1","1","Medihope Advanced Cardiac Check-up","0","virtual","","","","","Bangalore","","Medihope Super Specialty Hospital and Research Centre","Health Checks","","No"
"admin","base","HCHU_checkups","virtual","3,19","HC12HU14","0","Executive Health Check-up - Male","","","/j/e/jeevika_1_1.jpg","/j/e/jeevika_1_1.jpg","/j/e/jeevika_1_1.jpg","executive-health-check-up-male","executive-health-check-up-male.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","support@peoplehealth.in","Jayanagar","PeopleHealth","Per Test - Per Person","","9845112073","","","","","","","","","","","","","","","","","","4300.0000","","","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","Specialists from Jeevika Hospital will conduct a series of tests.","Executive Health Programs are specially designed for both men and women working professionals offering a variety of healthcare services that provide diagnostics tests, health treatments and health plan services that are geared to fit the schedule and demands of the busy executives. It includes blood test, blood sugar test, lipid profile, urine test, kidney function test, liver test, dental check-up, thyroid profile, chest X-ray, echo.","health checkup, master, treadmill, tests, diagnosis, lab, liver, kidney, heart, ecg, thyroid, dental, healthcare, health services","","[ USE DEFAULT ]","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-14 06:06:48","0.0000","1","0","0","1","1","0.0000","1","0","0","1","1","Executive Health Check-up - Male","0","virtual","","","","","Bangalore","","Jeevika Hospital","Health Checks","","No
"
"admin","base","HCNC_Nursingcare","virtual","3,21","HC15NC1","1","Elder Care - Silver Pack Annual","","","/m/e/mehta_hospital_0488.jpg","/m/e/mehta_hospital_0488.jpg","/m/e/mehta_hospital_0488.jpg","elder-care-silver-pack-annual","elder-care-silver-pack-annual.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","anitha@ihhc.in","","IHHC","Per Month - Per Patient","Bangalore , Chennai","9980137039","","","","","","","","","","","","","","","","","","1850.0000","1750.0000","1666.6600","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>For clients aged 60yrs and above who need regular monitoring of their health status and to update their relatives through EMR. This service can be availed in Bangalore and Chennai cities</p>
<p>Note this service is available <strong><span style=""text-decoration: underline;"">Yearly basis </span></strong>and default order quantity is set as 12 months. If customer will need for more than a year the order quantity should be entered in multiples of 12 for a maximum of two years.</p>
<p>As soon as you place the order our service provider will reach you to collect details.</p>","<p>A preventive-care arrangement for senior citizen<br />A registered nurse visits twice a month<br />A doctor visits once a month<br />And a Dietitian's visit once every 3 months<br />EMR (Electronic Medical Records) access for relatives<br />And eligibility for a Master Health Check-up for the patient<br />This is for a one-year period</p>","healthcare, nurse care, doctor, dietitian, home visit, medicine, medical care","","[ USE DEFAULT ]","","","2014-03-12 00:00:00","","2014-03-17 00:00:00","2014-03-31 00:00:00","2014-03-12 00:00:00","","1000.0000","0.0000","1","0","0","1","12.0000","0","24.0000","0","1","","","1","0","0","0","1","0.0000","1","0","0","0","1","Elder Care - Silver Pack Annual","0","virtual","","","","","","","","","",""
"admin","base","HCNC_Nursingcare","virtual","3,21,70","HC15NC2","1","Elder Care - Gold Pack Annual","","","/e/l/elderly-care.png","/e/l/elderly-care.png","/e/l/elderly-care.png","elder-care-gold-pack-annual","elder-care-gold-pack-annual.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","anitha@ihhc.in","","IHHC","Per Month - Per Patient","Bangalore , Chennai","9980137039","","","","","","","","","","","","","","","","","","3500.0000","3167.0000","3000.0000","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>For clients aged 60yrs and above having pre-existing condition who need regular monitoring of their health status and want to update their relatives through EMR. This service can be availed in Bangalore and Chennai cities</p>
<p>Note this service is available <strong><span style=""text-decoration: underline;"">yearly basis </span></strong>and default order quantity is set as 12 months. If customer will need for more than a year the order quantity should be entered in multiples of 12 for a maximum of two years.</p>
<p>As soon as you place the order our service provider will reach you to collect details.</p>","<p>A useful preventive-care arrangement for senior citizen with pre-existing condition<br />Here a registered nurse visits four times a month<br />A doctor visits twice a month<br />A Dietitian visits once every 3 months<br />EMR (Electronic Medical Records) access to relatives<br />And eligibility for a Master Health Check-up (MHC) for the patient<br />This is for a one-year period</p>","healthcare, nursing care, nurse, doctor, dietitian, home visit, critical care, medical care, care taker","","[ USE DEFAULT ]","","","2014-03-12 00:00:00","","2014-03-03 00:00:00","2014-03-14 00:00:00","2014-03-12 00:00:00","","1000.0000","0.0000","1","0","0","1","12.0000","0","24.0000","0","1","","","1","0","0","0","1","0.0000","1","0","0","0","1","Elder Care - Gold Pack Annual","0","virtual","","","","","","","","","",""
"admin","base","HCNC_Nursingcare","virtual","3,21,70","HC15NC3","1","Medical Care Taker - 12hrs a day","","","/l/o/longterm-care.png","/l/o/longterm-care.png","/l/o/longterm-care.png","medical-care-taker-12hrs-a-day-monthly-basis","medical-care-taker-12hrs-a-day-monthly-basis.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","anitha@ihhc.in","","IHHC","Per Day - Per Patient","Bangalore , Chennai","9980137039","","","","","","","","","","","","","","","","","","700.0000","","665.0000","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Closely monitored, good quality, trained and qualified care takers are deputed at home of the patient, on 12 hrs duty. Our Client Care Coordinator who is a registered nurse will visit all new clients at least once per week until they are comfortable with their staff</p>

<p>Note this service is available <b><u>monthly basis </u></b>and default order quantity is set as 30 days. If customer will want this service for more than a month then the order quantity should be in multiples of 30 days.</p>

<p>As soon as you place the order our service provider will reach you to collect details.</p>","<p>A much needed aid for you and your family<br />A trained Care Taker is made available at home for 12 hours a day, for a month<br />The ill patient is able to recuperate at the comfort of your home<br />Continuous care by the bedside of the patient<br />Service closely monitored by a registered nurse till we are confident<br />Will help in daily chores, feeding, bathing, grooming, taking for walk, etc.</p>","Nursing care, medical care, medicine, healthcare, at home, bedside","","[ USE DEFAULT ]","","","","","","","","","1000.0000","0.0000","1","0","0","1","30.0000","0","0.0000","1","1","","","1","0","0","0","0","30.0000","0","1","0","0","0","Medical Care Taker - 12hrs a day","0","virtual","","","","","","","","","",""
"admin","base","HCNC_Nursingcare","virtual","3,21","HC15NC4","1","Medical Care Taker - Round the clock","","","/m/e/mehta_hospital_0534.jpg","/m/e/mehta_hospital_0534.jpg","/m/e/mehta_hospital_0534.jpg","medical-care-taker-round-the-clock-for-a-month","medical-care-taker-round-the-clock-for-a-month.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","anitha@ihhc.in","","IHHC","Per Day - Per Patient","Bangalore , Chennai","9980137039","","","","","","","","","","","","","","","","","","1300.0000","","1235.0000","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Closely monitored, good quality, trained and qualified care takers are deputed at home of the patient, on 12 hrs duty. Our a Client Care Coordinator who is a registered nurse will visit all new clients at least once per week until they are comfortable with their staff</p>

<p>Note this service is available <b><u>monthly basis </u></b>and default order quantity is set as 30 days. If customer wishes to have this service for more than a month then the order quantity should be in multiples of 30 days.</p>

<p>As soon as you place the order our service provider will reach you to collect details.</p>","<p>A much needed aid for you and your family<br />A trained Care Taker is made available at home round the clock for a month<br />The ill patient is able to recuperate at the comfort of their home<br />Continuous care by the bedside of the patient<br />Service closely monitored by a registered nurse till we are confident<br />Will help in daily chores, feeding, bathing, grooming, taking for walk, etc.</p>","medical care, nursing care, healthcare, doctor, nurse, bedside, round the clock","","[ USE DEFAULT ]","","","","","","","","","1000.0000","0.0000","1","0","0","1","30.0000","0","0.0000","1","1","","","1","0","0","0","1","0.0000","1","0","0","0","1","Medical Care Taker - Round the clock","0","virtual","","","","","","","","","",""
"admin","base","HCNC_Nursingcare","virtual","3,21","HC15NC5","1","Associate Nurse - 12hrs a day","","","/m/e/mehta_hospital_0439.jpg","/m/e/mehta_hospital_0439.jpg","/m/e/mehta_hospital_0439.jpg","associate-nurse-12hrs-a-day-monthly-basis","associate-nurse-12hrs-a-day-monthly-basis.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","anitha@ihhc.in","","IHHC","Per Day - Per Patient","Bangalore , Chennai","9980137039","","","","","","","","","","","","","","","","","","950.0000","","902.5000","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Closely monitored, good quality, well trained and qualified associate nurses are deputed at home of the patient, on 12 hrs duty. They too are closely monitored by our Client Care Coordinator who is a registered nurse, at least once a week until they are comfortable with their service</p>

<p>Note this service is available <b><u>monthly basis </u></b>and default order quantity is set as 30 days. If customer will want this service for more than a month then the order quantity should be in multiples of 30 days.</p>

<p>As soon as you place the order our service provider will reach you to collect details.</p>","<p>Patients needing continuous medical care will need this service<br />A trained Associate Nurse is made available at home for 12 hrs a day, on a monthly basis.<br />An Associate Nurse is trained thoroughly for two years and able to manage basic clinical care procedures, checking vital parameters, caring bedridden clients, caring paralytic clients, can provide catheter care etc.<br />Useful aide for you and your family in caring the ill at the comfort of your home. Continuous care by the bedside of the patient, depending on patient needs</p>","nursing care, medical care, healthcare, medicine, doctor, nurse, at home, bathe, bedside","","[ USE DEFAULT ]","","","","","","","","","1000.0000","0.0000","1","0","0","1","30.0000","0","0.0000","1","1","","","1","0","0","0","1","0.0000","1","0","0","0","1","Associate Nurse - 12hrs a day","0","virtual","","","","","","","","","",""
"admin","base","HCNC_Nursingcare","virtual","3,21","HC15NC6","1","Associate Nurse - Round the Clock","","","/p/o/post-surgerycare.png","/p/o/post-surgerycare.png","/p/o/post-surgerycare.png","associate-nurse-round-the-clock-for-a-month","associate-nurse-round-the-clock-for-a-month.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","anitha@ihhc.in","","IHHC","Per Day - Per Patient","Bangalore , Chennai","9980137039","","","","","","","","","","","","","","","","","","1700.0000","","1601.6600","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Nothing can compensate the love of a family and the warmth of a home. Patients suffering from prolonged illnesses would ideally like to relocate to the comfort of their home as opposed to the hospital. The lack of supervised medical care proves to be a hurdle in such a situation. The presence of an Associate Nurse is the ideal solution to such a situation.</p>
<p>&nbsp; </p>
<p>The Associate Nurse is trained for 2 years in specialized care of patients at home. The Associate Nurse is trained in basic clinical care procedures, checking vital parameters, caring for bed ridden and paralytic patients etc. The Associate Nurse is also supervised by a Registered Nurse till the family is assured that their loved one is in good hands.</p>
<p>&nbsp; </p>
<p>The Associate Nurse is available only in monthly packages. Should you wish to avail the services of an Associate Nurse for longer periods please buy the package only in multiples of 30.</p>","<p>When a family member or a loved one is taken ill for a longer period of time, specialized care becomes very critical. The patient is natural to feel much better in the comfortable atmosphere of a home as opposed to the hospital. This service is designed for such specialized cases.</p>
<p>A trained Associate Nurse will take over the medical responsibilities of the patient like managing basic clinical care procedures, checking vital parameters, caring for bed ridden clients, caring for paralytic patients, catheter care etc.&nbsp;</p>
<p>When you avail of this service you get:</p>
<p>-&nbsp; An Associate Nurse who has been trained in clinical care at home for two years<br/>
-&nbsp; Supervised care by a Registered Nurse till the family is satisfied with the Associate Nurse</p>","nursing, healthcare, at home, round the clock, medicine, medical care, bathe, bedside","","[ USE DEFAULT ]","","","","","","","","","1000.0000","0.0000","1","0","0","1","30.0000","0","0.0000","1","1","","","1","0","0","0","1","0.0000","1","0","0","0","1","Associate Nurse - Round the Clock","0","virtual","","","","","","","","","",""
